Player,bbref_id,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Precious Achiuwa\achiupr01,achiupr01,PF,21,MIA,61,4,12.08196721,2.032786885,3.737704918,0.543859649,0,0.016393443,0,2.032786885,3.721311475,0.546255507,0.918032787,1.803278689,0.509090909,1.196721311,2.213114754,3.409836066,0.475409836,0.327868852,0.459016393,0.704918033,1.491803279,4.983606557
Jaylen Adams\adamsja01,adamsja01,PG,24,MIL,7,0,2.571428571,0.142857143,1.142857143,0.125,0,0.285714286,0,0.142857143,0.857142857,0.166666667,0,0,0,0,0.428571429,0.428571429,0.285714286,0,0,0,0.142857143,0.285714286
Steven Adams\adamsst01,adamsst01,C,27,NOP,58,58,27.67241379,3.25862069,5.310344828,0.613636364,0,0.051724138,0,3.25862069,5.25862069,0.619672131,1.034482759,2.327586207,0.444444444,3.672413793,5.189655172,8.862068966,1.913793103,0.931034483,0.655172414,1.344827586,1.948275862,7.551724138
Bam Adebayo\adebaba01,adebaba01,C,23,MIA,64,64,33.484375,7.125,12.5,0.57,0.03125,0.125,0.25,7.09375,12.375,0.573232323,4.421875,5.53125,0.799435028,2.21875,6.734375,8.953125,5.40625,1.171875,1.03125,2.640625,2.265625,18.703125
LaMarcus Aldridge\aldrila01,aldrila01,C,35,TOT,52,46,25.92307692,5.384615385,11.38461538,0.472972973,1.192307692,3.076923077,0.3875,4.192307692,8.307692308,0.50462963,1.576923077,1.807692308,0.872340426,0.730769231,3.807692308,4.538461538,1.884615385,0.423076923,1.115384615,1.038461538,1.807692308,13.53846154
Ty-Shon Alexander\alexaty01,alexaty01,SG,22,PHO,15,0,3.133333333,0.2,0.8,0.25,0.133333333,0.6,0.222222222,0.066666667,0.2,0.333333333,0.066666667,0.133333333,0.5,0.133333333,0.533333333,0.666666667,0.4,0,0.066666667,0.2,0.133333333,0.6
Nickeil Alexander-Walker\alexani01,alexani01,SG,22,NOP,46,13,21.89130435,4.173913043,9.956521739,0.419213974,1.652173913,4.760869565,0.347031963,2.52173913,5.195652174,0.485355649,1.043478261,1.434782609,0.727272727,0.282608696,2.847826087,3.130434783,2.217391304,1.02173913,0.47826087,1.5,1.913043478,11.04347826
Grayson Allen\allengr01,allengr01,SG,25,MEM,50,38,25.18,3.46,8.28,0.417874396,2.14,5.48,0.390510949,1.32,2.8,0.471428571,1.58,1.82,0.868131868,0.38,2.82,3.2,2.16,0.92,0.16,0.96,1.42,10.64
Jarrett Allen\allenja01,allenja01,C,22,TOT,126,90,29.58730159,4.73015873,7.650793651,0.618257261,0.095238095,0.301587302,0.315789474,4.634920635,7.349206349,0.630669546,3.238095238,4.603174603,0.703448276,3.111111111,6.904761905,10.01587302,1.682539683,0.507936508,1.428571429,1.587301587,1.523809524,12.79365079
Al-Farouq Aminu\aminual01,aminual01,PF,30,TOT,46,28,18.86956522,1.652173913,4.304347826,0.383838384,0.347826087,1.608695652,0.216216216,1.304347826,2.695652174,0.483870968,0.782608696,0.956521739,0.818181818,0.956521739,3.826086957,4.782608696,1.347826087,0.826086957,0.391304348,1.217391304,1.260869565,4.434782609
Kyle Anderson\anderky01,anderky01,PF,27,MEM,69,69,27.34782609,4.463768116,9.536231884,0.468085106,1.362318841,3.782608696,0.360153257,3.101449275,5.753623188,0.539042821,2.086956522,2.666666667,0.782608696,0.753623188,4.985507246,5.739130435,3.623188406,1.217391304,0.826086957,1.246376812,1.739130435,12.37681159
Giannis Antetokounmpo\antetgi01,antetgi01,PF,26,MIL,61,61,33,10.26229508,18.03278689,0.569090909,1.098360656,3.62295082,0.303167421,9.163934426,14.40983607,0.635949943,6.524590164,9.524590164,0.685025818,1.590163934,9.409836066,11,5.852459016,1.180327869,1.196721311,3.393442623,2.754098361,28.14754098
Kostas Antetokounmpo\antetko01,antetko01,PF,23,LAL,15,0,3.733333333,0.2,0.666666667,0.3,0,0,0,0.2,0.666666667,0.3,0.4,0.866666667,0.461538462,0.266666667,1,1.266666667,0.066666667,0.133333333,0.266666667,0.733333333,0.533333333,0.8
Thanasis Antetokounmpo\antetth01,antetth01,SF,28,MIL,57,3,9.666666667,1.175438596,2.403508772,0.489051095,0.122807018,0.50877193,0.24137931,1.052631579,1.894736842,0.555555556,0.438596491,0.859649123,0.510204082,0.947368421,1.228070175,2.175438596,0.807017544,0.385964912,0.175438596,0.754385965,1.298245614,2.912280702
Carmelo Anthony\anthoca01,anthoca01,PF,36,POR,69,3,24.49275362,4.739130435,11.26086957,0.420849421,1.927536232,4.710144928,0.409230769,2.811594203,6.550724638,0.42920354,1.985507246,2.231884058,0.88961039,0.463768116,2.637681159,3.101449275,1.507246377,0.666666667,0.550724638,0.884057971,2.086956522,13.39130435
Cole Anthony\anthoco01,anthoco01,PG,20,ORL,47,34,27.08510638,4.659574468,11.74468085,0.39673913,1.234042553,3.659574468,0.337209302,3.425531915,8.085106383,0.423684211,2.319148936,2.787234043,0.832061069,0.808510638,3.893617021,4.70212766,4.085106383,0.638297872,0.382978723,2.255319149,2.085106383,12.87234043
OG Anunoby\anunoog01,anunoog01,SF,23,TOR,43,43,33.3255814,5.790697674,12.06976744,0.479768786,2.418604651,6.069767442,0.398467433,3.372093023,6,0.562015504,1.860465116,2.372093023,0.784313725,1.255813953,4.255813953,5.511627907,2.186046512,1.534883721,0.744186047,1.744186047,2.651162791,15.86046512
Ryan Arcidiacono\arcidry01,arcidry01,PG,26,CHI,44,0,10.22727273,1.113636364,2.659090909,0.418803419,0.568181818,1.522727273,0.373134328,0.545454545,1.136363636,0.48,0.295454545,0.454545455,0.65,0.113636364,1.409090909,1.522727273,1.272727273,0.204545455,0,0.227272727,1.068181818,3.090909091
Trevor Ariza\arizatr01,arizatr01,SF,35,MIA,30,27,28.03333333,3.3,8.033333333,0.410788382,1.666666667,4.766666667,0.34965035,1.633333333,3.266666667,0.5,1.133333333,1.466666667,0.772727273,0.9,3.9,4.8,1.833333333,1.033333333,0.6,0.7,1.833333333,9.4
D.J. Augustin\augusdj01,augusdj01,PG,33,TOT,114,24,19.80701754,2.368421053,6.01754386,0.393586006,1.456140351,3.807017544,0.382488479,0.912280702,2.210526316,0.412698413,1.49122807,1.649122807,0.904255319,0.350877193,1.298245614,1.649122807,3.298245614,0.49122807,0.01754386,1.140350877,0.98245614,7.684210526
Deni Avdija\avdijde01,avdijde01,SF,20,WAS,54,32,23.27777778,2.407407407,5.777777778,0.416666667,0.981481481,3.111111111,0.31547619,1.425925926,2.666666667,0.534722222,0.537037037,0.833333333,0.644444444,0.407407407,4.444444444,4.851851852,1.166666667,0.592592593,0.277777778,0.611111111,2.592592593,6.333333333
Deandre Ayton\aytonde01,aytonde01,C,22,PHO,69,69,30.65217391,6.231884058,9.956521739,0.625909753,0.057971014,0.289855072,0.2,6.173913043,9.666666667,0.63868066,1.927536232,2.507246377,0.768786127,3.304347826,7.231884058,10.53623188,1.434782609,0.594202899,1.173913043,1.492753623,2.84057971,14.44927536
Udoka Azubuike\azubuud01,azubuud01,C,21,UTA,15,0,3.8,0.266666667,0.6,0.444444444,0,0,0,0.266666667,0.6,0.444444444,0.533333333,0.666666667,0.8,0.266666667,0.6,0.866666667,0,0.066666667,0.266666667,0.2,0.6,1.066666667
Dwayne Bacon\bacondw01,bacondw01,SG,25,ORL,72,50,25.73611111,4.055555556,10.08333333,0.402203857,0.819444444,2.875,0.285024155,3.236111111,7.208333333,0.44894027,2.013888889,2.444444444,0.823863636,0.430555556,2.680555556,3.111111111,1.291666667,0.625,0.069444444,0.638888889,1.430555556,10.94444444
Marvin Bagley III\baglema01,baglema01,PF,21,SAC,43,42,25.86046512,5.744186047,11.39534884,0.504081633,0.860465116,2.511627907,0.342592593,4.88372093,8.88372093,0.54973822,1.790697674,3.11627907,0.574626866,2.465116279,4.930232558,7.395348837,1,0.488372093,0.488372093,1.372093023,2.325581395,14.13953488
LaMelo Ball\ballla01,ballla01,PG,19,CHO,51,31,28.80392157,5.745098039,13.17647059,0.436011905,1.803921569,5.117647059,0.352490421,3.941176471,8.058823529,0.489051095,2.450980392,3.235294118,0.757575758,1.235294118,4.68627451,5.921568627,6.137254902,1.588235294,0.352941176,2.843137255,2.666666667,15.74509804
Lonzo Ball\balllo01,balllo01,PG,23,NOP,55,55,31.76363636,5.272727273,12.72727273,0.414285714,3.127272727,8.272727273,0.378021978,2.145454545,4.454545455,0.481632653,0.909090909,1.163636364,0.78125,0.6,4.181818182,4.781818182,5.745454545,1.490909091,0.563636364,2.236363636,1.872727273,14.58181818
Mo Bamba\bambamo01,bambamo01,C,22,ORL,46,5,15.76086957,3.086956522,6.543478261,0.471760797,0.826086957,2.565217391,0.322033898,2.260869565,3.97826087,0.568306011,0.97826087,1.434782609,0.681818182,1.652173913,4.108695652,5.760869565,0.760869565,0.304347826,1.260869565,0.782608696,1.891304348,7.97826087
Desmond Bane\banede01,banede01,SG,22,MEM,68,17,22.33823529,3.441176471,7.338235294,0.468937876,1.720588235,3.985294118,0.431734317,1.720588235,3.352941176,0.513157895,0.588235294,0.720588235,0.816326531,0.455882353,2.632352941,3.088235294,1.735294118,0.602941176,0.235294118,0.867647059,1.838235294,9.191176471
Harrison Barnes\barneha02,barneha02,PF,28,SAC,58,58,36.24137931,5.5,11.06896552,0.496884735,1.724137931,4.413793103,0.390625,3.775862069,6.655172414,0.567357513,3.362068966,4.051724138,0.829787234,1.103448276,5.534482759,6.637931034,3.465517241,0.74137931,0.189655172,1.603448276,1.293103448,16.0862069
RJ Barrett\barrerj01,barrerj01,SG,20,NYK,72,72,34.875,6.486111111,14.72222222,0.440566038,1.722222222,4.291666667,0.401294498,4.763888889,10.43055556,0.456724368,2.861111111,3.833333333,0.746376812,0.944444444,4.805555556,5.75,3.013888889,0.736111111,0.277777778,1.930555556,2.611111111,17.55555556
Will Barton\bartowi01,bartowi01,SF,30,DEN,56,52,31,4.625,10.85714286,0.425986842,1.75,4.589285714,0.381322957,2.875,6.267857143,0.458689459,1.696428571,2.160714286,0.785123967,0.696428571,3.339285714,4.035714286,3.232142857,0.892857143,0.410714286,1.714285714,1.696428571,12.69642857
Keita Bates-Diop\bateske01,bateske01,SF,25,SAS,30,0,8.166666667,1,2.233333333,0.447761194,0.166666667,0.566666667,0.294117647,0.833333333,1.666666667,0.5,0.466666667,0.7,0.666666667,0.3,1.333333333,1.633333333,0.4,0.366666667,0.166666667,0.233333333,0.366666667,2.633333333
Nicolas Batum\batumni01,batumni01,SF,32,LAC,67,38,27.3880597,2.850746269,6.149253731,0.463592233,1.641791045,4.059701493,0.404411765,1.208955224,2.089552239,0.578571429,0.71641791,0.865671642,0.827586207,0.746268657,3.970149254,4.71641791,2.208955224,1.029850746,0.552238806,0.791044776,1.52238806,8.059701493
Aron Baynes\baynear01,baynear01,C,34,TOR,53,31,18.49056604,2.528301887,5.735849057,0.440789474,0.509433962,1.943396226,0.262135922,2.018867925,3.79245283,0.532338308,0.547169811,0.773584906,0.707317073,1.641509434,3.509433962,5.150943396,0.886792453,0.320754717,0.433962264,0.867924528,2.245283019,6.113207547
Kent Bazemore\bazemke01,bazemke01,SF,31,GSW,67,18,19.89552239,2.626865672,5.850746269,0.448979592,1.119402985,2.746268657,0.407608696,1.507462687,3.104477612,0.485576923,0.805970149,1.164179104,0.692307692,0.388059701,3.029850746,3.417910448,1.611940299,1.029850746,0.492537313,1.223880597,2.358208955,7.179104478
Darius Bazley\bazleda01,bazleda01,PF,20,OKC,55,55,31.16363636,4.963636364,12.54545455,0.395652174,1.509090909,5.2,0.29020979,3.454545455,7.345454545,0.47029703,2.272727273,3.236363636,0.702247191,0.927272727,6.272727273,7.2,1.8,0.527272727,0.454545455,2.218181818,1.090909091,13.70909091
Bradley Beal\bealbr01,bealbr01,SG,27,WAS,60,60,35.78333333,11.16666667,23.03333333,0.484804631,2.166666667,6.216666667,0.348525469,9,16.81666667,0.53518335,6.8,7.65,0.888888889,1.2,3.516666667,4.716666667,4.416666667,1.15,0.366666667,3.116666667,2.333333333,31.3
Malik Beasley\beaslma01,beaslma01,SG,24,MIN,37,36,32.81081081,7.135135135,16.21621622,0.44,3.459459459,8.675675676,0.398753894,3.675675676,7.540540541,0.487455197,1.837837838,2.162162162,0.85,0.756756757,3.621621622,4.378378378,2.378378378,0.810810811,0.189189189,1.621621622,1.675675676,19.56756757
Jordan Bell\belljo01,belljo01,C,26,TOT,12,2,13.66666667,1.166666667,3.666666667,0.318181818,0,0.333333333,0,1.166666667,3.333333333,0.35,0.166666667,0.333333333,0.5,1.166666667,2.833333333,4,1.166666667,0.5,0.833333333,0.666666667,1.166666667,2.5
DeAndre' Bembry\bembrde01,bembrde01,SF,26,TOR,51,12,19.05882353,2.294117647,4.470588235,0.513157895,0.274509804,1.039215686,0.264150943,2.019607843,3.431372549,0.588571429,0.882352941,1.294117647,0.681818182,0.647058824,2.215686275,2.862745098,2.098039216,1.039215686,0.352941176,1.392156863,1.705882353,5.745098039
Dāvis Bertāns\bertada01,bertada01,PF,28,WAS,57,7,25.68421053,3.385964912,8.385964912,0.40376569,2.964912281,7.50877193,0.394859813,0.421052632,0.877192982,0.48,1.754385965,2.01754386,0.869565217,0.315789474,2.631578947,2.947368421,0.859649123,0.578947368,0.228070175,0.578947368,2.385964912,11.49122807
Patrick Beverley\beverpa01,beverpa01,PG,32,LAC,37,34,22.48648649,2.513513514,5.945945946,0.422727273,1.513513514,3.810810811,0.397163121,1,2.135135135,0.46835443,0.972972973,1.216216216,0.8,0.783783784,2.432432432,3.216216216,2.054054054,0.783783784,0.756756757,0.918918919,2.918918919,7.513513514
Saddiq Bey\beysa01,beysa01,SF,21,DET,70,53,27.27142857,3.985714286,9.871428571,0.403762663,2.5,6.571428571,0.380434783,1.485714286,3.3,0.45021645,1.771428571,2.1,0.843537415,0.614285714,3.928571429,4.542857143,1.357142857,0.742857143,0.2,0.857142857,1.571428571,12.24285714
Tyler Bey\beyty01,beyty01,SF,22,DAL,18,0,3.944444444,0.388888889,1.222222222,0.318181818,0.055555556,0.222222222,0.25,0.333333333,1,0.333333333,0.166666667,0.277777778,0.6,0.444444444,0.611111111,1.055555556,0.166666667,0,0.055555556,0.166666667,0.333333333,1
Khem Birch\birchkh01,birchkh01,C,28,TOT,134,44,22.82089552,2.820895522,5.671641791,0.497368421,0.194029851,0.776119403,0.25,2.626865672,4.895522388,0.536585366,1.358208955,1.925373134,0.705426357,2.597014925,3.179104478,5.776119403,1.328358209,0.71641791,0.746268657,0.656716418,1.686567164,7.194029851
Goga Bitadze\bitadgo01,bitadgo01,C,21,IND,45,3,12.46666667,1.844444444,4.311111111,0.427835052,0.444444444,1.755555556,0.253164557,1.4,2.555555556,0.547826087,1,1.355555556,0.737704918,1.333333333,2,3.333333333,0.822222222,0.2,1.333333333,0.377777778,2.088888889,5.133333333
Bismack Biyombo\biyombi01,biyombi01,C,28,CHO,66,36,20.43939394,2.151515152,3.666666667,0.58677686,0,0.015151515,0,2.151515152,3.651515152,0.589211618,0.712121212,1.590909091,0.447619048,2.075757576,3.181818182,5.257575758,1.227272727,0.257575758,1.121212121,1.075757576,2.136363636,5.015151515
Nemanja Bjelica\bjeline01,bjeline01,PF,32,TOT,74,6,16.08108108,2.405405405,5.297297297,0.454081633,0.72972973,2.297297297,0.317647059,1.675675676,3,0.558558559,1,1.378378378,0.725490196,0.783783784,2.648648649,3.432432432,1.864864865,0.405405405,0.135135135,0.891891892,1.837837838,6.540540541
Eric Bledsoe\bledser01,bledser01,SG,31,NOP,71,70,29.73239437,4.323943662,10.28169014,0.420547945,1.704225352,5,0.34084507,2.61971831,5.281690141,0.496,1.887323944,2.746478873,0.687179487,0.408450704,3.028169014,3.436619718,3.774647887,0.774647887,0.338028169,1.605633803,1.577464789,12.23943662
Keljin Blevins\blevike01,blevike01,SF,25,POR,17,0,4.411764706,0.294117647,1.176470588,0.25,0.117647059,0.470588235,0.25,0.176470588,0.705882353,0.25,0,0,0,0.176470588,0.411764706,0.588235294,0.235294118,0.117647059,0,0.294117647,0.470588235,0.705882353
Bogdan Bogdanović\bogdabo01,bogdabo01,SG,28,ATL,44,27,29.65909091,6.068181818,12.84090909,0.472566372,3.318181818,7.568181818,0.438438438,2.75,5.272727273,0.521551724,0.909090909,1,0.909090909,0.454545455,3.181818182,3.636363636,3.340909091,1.113636364,0.295454545,1.227272727,2.25,16.36363636
Bojan Bogdanović\bogdabo02,bogdabo02,SF,31,UTA,72,72,30.77777778,5.638888889,12.84722222,0.438918919,2.5,6.402777778,0.390455531,3.138888889,6.444444444,0.487068966,3.236111111,3.680555556,0.879245283,0.555555556,3.347222222,3.902777778,1.888888889,0.625,0.055555556,1.777777778,1.597222222,17.01388889
Bol Bol\bolbo01,bolbo01,PF,21,DEN,32,2,5,0.78125,1.8125,0.431034483,0.28125,0.75,0.375,0.5,1.0625,0.470588235,0.3125,0.46875,0.666666667,0,0.75,0.75,0.21875,0.09375,0.3125,0.40625,0.4375,2.15625
Marques Bolden\boldema01,boldema01,C,22,CLE,6,0,4.833333333,0.166666667,0.5,0.333333333,0,0,0,0.166666667,0.5,0.333333333,0.833333333,1.333333333,0.625,0.5,0.5,1,0,0.333333333,0.333333333,0.333333333,0,1.166666667
Jordan Bone\bonejo01,bonejo01,PG,23,ORL,14,0,14,1.642857143,3.857142857,0.425925926,0.714285714,2.285714286,0.3125,0.928571429,1.571428571,0.590909091,0,0,0,0.285714286,1.428571429,1.714285714,1.285714286,0.142857143,0,0.214285714,0.785714286,4
Isaac Bonga\bongais01,bongais01,SF,21,WAS,40,8,10.8,0.75,2.025,0.37037037,0.325,1.175,0.276595745,0.425,0.85,0.5,0.125,0.2,0.625,0.45,1.2,1.65,0.575,0.275,0.225,0.55,1.575,1.95
Devin Booker\bookede01,bookede01,SG,24,PHO,67,67,33.88059701,9.298507463,19.20895522,0.484071484,1.880597015,5.537313433,0.339622642,7.417910448,13.67164179,0.542576419,5.074626866,5.850746269,0.867346939,0.507462687,3.686567164,4.194029851,4.313432836,0.791044776,0.23880597,3.089552239,2.701492537,25.55223881
Chris Boucher\bouchch01,bouchch01,C,28,TOR,60,14,24.21666667,4.8,9.333333333,0.514285714,1.5,3.916666667,0.382978723,3.3,5.416666667,0.609230769,2.533333333,3.216666667,0.787564767,1.95,4.783333333,6.733333333,1.05,0.583333333,1.85,0.766666667,2.766666667,13.63333333
Brian Bowen\bowenbr02,bowenbr02,SF,22,IND,6,0,2.5,0.166666667,0.666666667,0.25,0,0.166666667,0,0.166666667,0.5,0.333333333,0.166666667,0.166666667,1,0,0.5,0.5,0,0,0,0,0.166666667,0.5
Avery Bradley\bradlav01,bradlav01,SG,30,TOT,54,12,22.2962963,2.37037037,6.333333333,0.374269006,1.222222222,3.740740741,0.326732673,1.148148148,2.592592593,0.442857143,0.444444444,0.555555556,0.8,0.296296296,1.814814815,2.111111111,1.703703704,0.777777778,0.111111111,1.037037037,2.037037037,6.407407407
Tony Bradley\bradlto01,bradlto01,C,23,TOT,84,16,16.28571429,3.119047619,4.69047619,0.664974619,0,0.071428571,0,3.119047619,4.619047619,0.675257732,0.904761905,1.30952381,0.690909091,2.023809524,3.666666667,5.69047619,0.880952381,0.357142857,0.714285714,0.785714286,1.452380952,7.142857143
Jarrell Brantley\brantja01,brantja01,PF,24,UTA,28,0,4.928571429,0.892857143,1.857142857,0.480769231,0.428571429,1,0.428571429,0.464285714,0.857142857,0.541666667,0.071428571,0.071428571,1,0.321428571,0.642857143,0.964285714,0.535714286,0.25,0.071428571,0.285714286,0.607142857,2.285714286
Ignas Brazdeikis\brazdig01,brazdig01,SF,22,TOT,26,0,19.15384615,2.692307692,6.384615385,0.421686747,0.846153846,2.153846154,0.392857143,1.846153846,4.230769231,0.436363636,0.769230769,1.076923077,0.714285714,0.846153846,2.615384615,3.461538462,1.307692308,0.307692308,0.230769231,0.923076923,1.692307692,7
Mikal Bridges\bridgmi01,bridgmi01,SF,24,PHO,72,72,32.61111111,5.041666667,9.291666667,0.542600897,1.861111111,4.375,0.425396825,3.180555556,4.916666667,0.646892655,1.527777778,1.819444444,0.839694656,1.055555556,3.236111111,4.291666667,2.111111111,1.055555556,0.875,0.791666667,1.611111111,13.47222222
Miles Bridges\bridgmi02,bridgmi02,PF,22,CHO,66,19,29.27272727,4.742424242,9.424242424,0.503215434,1.757575758,4.393939394,0.4,2.984848485,5.03030303,0.593373494,1.484848485,1.712121212,0.867256637,1.227272727,4.787878788,6.015151515,2.227272727,0.666666667,0.787878788,1.606060606,2.166666667,12.72727273
Amida Brimah\brimaam01,brimaam01,C,26,IND,5,0,5.8,1,1.6,0.625,0,0,0,1,1.6,0.625,0.6,0.6,1,0.4,1.2,1.6,0.2,0,1,0.8,0.8,2.6
Oshae Brissett\brissos01,brissos01,SF,22,IND,21,16,24.71428571,3.476190476,7.19047619,0.483443709,1.571428571,3.714285714,0.423076923,1.904761905,3.476190476,0.547945205,2.380952381,3.095238095,0.769230769,1.380952381,4.095238095,5.476190476,0.857142857,0.904761905,0.952380952,0.476190476,1.523809524,10.9047619
Malcolm Brogdon\brogdma01,brogdma01,PG,28,IND,56,56,34.46428571,7.928571429,17.5,0.453061224,2.589285714,6.678571429,0.387700535,5.339285714,10.82142857,0.49339934,2.732142857,3.160714286,0.86440678,1.035714286,4.214285714,5.25,5.875,0.875,0.267857143,2.053571429,1.964285714,21.17857143
Armoni Brooks\brookar01,brookar01,SG,22,HOU,20,5,26,3.9,9.6,0.40625,3,7.85,0.382165605,0.9,1.75,0.514285714,0.35,0.6,0.583333333,0.5,2.9,3.4,1.5,0.6,0.25,1.1,1.7,11.15
Dillon Brooks\brookdi01,brookdi01,SF,25,MEM,67,67,29.80597015,6.447761194,15.3880597,0.419010669,1.910447761,5.552238806,0.344086022,4.537313433,9.835820896,0.461305008,2.373134328,2.910447761,0.815384615,0.791044776,2.134328358,2.925373134,2.343283582,1.164179104,0.388059701,1.776119403,3.537313433,17.17910448
Bruce Brown\brownbr01,brownbr01,PG,24,BRK,65,37,22.32307692,3.615384615,6.507692308,0.555555556,0.261538462,0.907692308,0.288135593,3.353846154,5.6,0.598901099,1.323076923,1.8,0.735042735,1.707692308,3.661538462,5.369230769,1.6,0.892307692,0.430769231,0.830769231,2.230769231,8.815384615
Charlie Brown\brownch02,brownch02,SG,23,OKC,9,1,16.88888889,1.444444444,4.777777778,0.302325581,0.555555556,2.333333333,0.238095238,0.888888889,2.444444444,0.363636364,1,1.111111111,0.9,0.333333333,1.555555556,1.888888889,1,0.444444444,0.222222222,0.666666667,2.111111111,4.444444444
Jaylen Brown\brownja02,brownja02,SG,24,BOS,58,58,34.46551724,9.275862069,19.15517241,0.484248425,2.810344828,7.086206897,0.396593674,6.465517241,12.06896552,0.535714286,3.293103448,4.310344828,0.764,1.224137931,4.75862069,5.982758621,3.362068966,1.24137931,0.551724138,2.724137931,2.896551724,24.65517241
Moses Brown\brownmo01,brownmo01,C,21,OKC,43,32,21.39534884,3.395348837,6.23255814,0.544776119,0,0,0,3.395348837,6.23255814,0.544776119,1.813953488,2.930232558,0.619047619,3.581395349,5.325581395,8.906976744,0.23255814,0.720930233,1.093023256,1,2.162790698,8.604651163
Sterling Brown\brownst02,brownst02,SG,25,HOU,51,14,24.09803922,2.941176471,6.568627451,0.447761194,1.784313725,4.215686275,0.423255814,1.156862745,2.352941176,0.491666667,0.490196078,0.607843137,0.806451613,0.745098039,3.647058824,4.392156863,1.411764706,0.745098039,0.235294118,0.803921569,1.901960784,8.156862745
Troy Brown Jr.\browntr01,browntr01,SF,21,TOT,68,0,15.41176471,1.823529412,4.235294118,0.430555556,0.647058824,2.058823529,0.314285714,1.176470588,2.176470588,0.540540541,0.441176471,0.617647059,0.714285714,0.588235294,2.5,3.088235294,0.852941176,0.294117647,0.176470588,0.617647059,1.441176471,4.735294118
Jalen Brunson\brunsja01,brunsja01,PG,24,DAL,68,12,24.95588235,4.823529412,9.220588235,0.523125997,1.191176471,2.941176471,0.405,3.632352941,6.279411765,0.578454333,1.764705882,2.220588235,0.794701987,0.397058824,3,3.397058824,3.514705882,0.514705882,0.014705882,1.176470588,1.602941176,12.60294118
Elijah Bryant\bryanel01,bryanel01,SG,25,MIL,1,0,32,6,13,0.461538462,1,5,0.2,5,8,0.625,3,3,1,2,4,6,3,0,1,4,4,16
Thomas Bryant\bryanth01,bryanth01,C,23,WAS,10,10,27.1,5.9,9.1,0.648351648,0.9,2.1,0.428571429,5,7,0.714285714,1.6,2.4,0.666666667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3
Reggie Bullock\bullore01,bullore01,SF,29,NYK,65,64,29.98461538,3.815384615,8.630769231,0.442067736,2.507692308,6.123076923,0.409547739,1.307692308,2.507692308,0.521472393,0.769230769,0.846153846,0.909090909,0.246153846,3.184615385,3.430769231,1.523076923,0.8,0.169230769,0.692307692,2.246153846,10.90769231
Trey Burke\burketr01,burketr01,PG,28,DAL,62,1,14.69354839,2.435483871,5.693548387,0.42776204,0.935483871,2.64516129,0.353658537,1.5,3.048387097,0.492063492,0.822580645,0.919354839,0.894736842,0.161290323,0.709677419,0.870967742,1.306451613,0.580645161,0.112903226,0.532258065,1.032258065,6.629032258
Alec Burks\burksal01,burksal01,SG,29,NYK,49,5,25.6122449,4.285714286,10.20408163,0.42,2.081632653,5.020408163,0.414634146,2.204081633,5.183673469,0.42519685,2.06122449,2.408163265,0.855932203,0.428571429,4.204081633,4.632653061,2.183673469,0.632653061,0.285714286,1,2.081632653,12.71428571
Jimmy Butler\butleji01,butleji01,SF,31,MIA,52,52,33.55769231,7.038461538,14.15384615,0.497282609,0.480769231,1.961538462,0.245098039,6.557692308,12.19230769,0.53785489,6.903846154,8,0.862980769,1.807692308,5.096153846,6.903846154,7.096153846,2.076923077,0.346153846,2.096153846,1.365384615,21.46153846
Bruno Caboclo\cabocbr01,cabocbr01,PF,25,HOU,6,0,6,1.333333333,2.833333333,0.470588235,0,0.833333333,0,1.333333333,2,0.666666667,0.166666667,0.333333333,0.5,0.5,1.833333333,2.333333333,0.166666667,0,0.333333333,0.666666667,1,2.833333333
Devontae Cacok\cacokde01,cacokde01,PF,24,LAL,20,1,4.9,0.85,1.45,0.586206897,0,0,0,0.85,1.45,0.586206897,0.25,0.55,0.454545455,0.6,1,1.6,0.05,0.25,0.2,0.25,0.4,1.95
Kentavious Caldwell-Pope\caldwke01,caldwke01,SG,27,LAL,67,67,28.3880597,3.253731343,7.552238806,0.43083004,1.791044776,4.373134328,0.409556314,1.462686567,3.179104478,0.460093897,1.447761194,1.671641791,0.866071429,0.402985075,2.268656716,2.671641791,1.895522388,0.925373134,0.388059701,0.985074627,1.701492537,9.746268657
Facundo Campazzo\campafa01,campafa01,PG,29,DEN,65,19,21.92307692,1.846153846,4.846153846,0.380952381,1.169230769,3.323076923,0.351851852,0.676923077,1.523076923,0.444444444,1.230769231,1.4,0.879120879,0.338461538,1.723076923,2.061538462,3.569230769,1.215384615,0.215384615,1.123076923,2.030769231,6.092307692
Vlatko Čančar\cancavl01,cancavl01,PF,23,DEN,41,1,6.853658537,0.804878049,1.756097561,0.458333333,0.219512195,0.804878049,0.272727273,0.585365854,0.951219512,0.615384615,0.243902439,0.317073171,0.769230769,0.268292683,0.951219512,1.219512195,0.341463415,0.268292683,0.048780488,0.341463415,0.43902439,2.073170732
Devin Cannady\cannade01,cannade01,PG,24,ORL,8,0,9.25,1.375,3.5,0.392857143,0.75,2,0.375,0.625,1.5,0.416666667,0.75,0.875,0.857142857,0,0.625,0.625,0.125,0.625,0.125,0.25,1.125,4.25
